Date,LKOH,GAZP,SBER,TATN,NVTK,Index
2023-08-10,6252.0,176.65,266.91,574.9,1639.0,2130.8756408377403
2023-08-11,6284.5,176.35,266.23,577.4,1658.6,2142.0308530403713
2023-08-14,6127.5,177.09,260.45,576.3,1624.4,2092.2175492894594
2023-08-15,6131.5,176.16,260.42,574.0,1622.0,2092.656493416134
2023-08-16,6094.5,174.14,256.02,563.0,1598.6,2077.067069231483
2023-08-17,6162.0,174.14,258.5,568.2,1607.2,2098.559374182306
2023-08-18,6277.5,175.48,261.14,575.1,1644.2,2137.0232747412533
2023-08-21,6265.5,176.36,261.15,584.6,1665.6,2136.6938384332834
2023-08-22,6606.5,176.48,261.45,590.3,1681.6,2237.670671828875
2023-08-23,6412.5,173.65,256.4,575.9,1642.0,2174.4088389788253
2023-08-24,6561.5,174.97,259.63,581.6,1674.4,2222.1895655992253
2023-08-25,6566.0,174.7,260.5,587.7,1676.2,2224.462870930891
2023-08-28,6662.0,176.2,266.93,587.5,1681.6,2254.7074502176247
2023-08-29,6779.5,178.69,265.68,586.5,1682.8,2289.1301401125793
2023-08-30,6837.0,177.47,264.7,589.4,1688.6,2306.0558567393778
2023-08-31,6830.0,177.99,264.85,590.2,1684.8,2303.9612400850815
2023-09-01,6819.0,178.22,265.0,593.0,1688.0,2301.4583539907762
2023-09-04,6850.0,181.11,267.39,602.5,1698.2,2313.7408372336354
2023-09-05,6916.0,182.48,264.75,607.2,1703.8,2333.6063664508747
2023-09-06,6867.5,180.96,263.5,608.8,1690.2,2317.8273756346994
2023-09-07,6666.5,177.64,258.79,603.7,1663.6,2254.6440739863633
2023-09-08,6625.0,175.95,255.68,595.5,1641.4,2238.566335028505
2023-09-11,6456.0,174.64,256.25,588.4,1622.0,2186.890476202517
2023-09-12,6729.0,177.62,262.4,606.6,1670.4,2274.5459278024255
2023-09-13,6610.0,174.94,258.18,604.7,1646.4,2236.0043193842857
2023-09-14,6519.0,173.52,260.0,602.5,1640.4,2208.9199934784874
2023-09-15,6553.0,173.79,260.83,614.8,1656.0,2221.765165822373
2023-09-18,6526.0,172.8,259.07,626.2,1636.2,2212.780519451828
2023-09-19,6344.0,168.93,252.72,610.1,1599.6,2152.473954213522
2023-09-20,6423.0,169.11,253.77,611.8,1625.6,2178.1271044672676
2023-09-21,6379.0,165.85,250.16,597.6,1596.2,2159.4913688751767
2023-09-22,6495.0,166.7,251.99,610.8,1625.2,2197.771163032925
2023-09-25,6449.0,165.87,252.65,604.6,1605.2,2181.9497306421067
2023-09-26,6386.0,165.36,255.87,603.4,1628.0,2166.1824370488735
2023-09-27,6490.0,165.53,256.1,615.3,1647.2,2199.4155768495257
2023-09-28,6645.5,169.58,257.67,619.4,1664.0,2247.879715901752
2023-09-29,6677.0,167.09,260.72,625.4,1666.2,2257.9354424950943
2023-10-02,6720.0,166.08,258.98,639.3,1698.0,2274.004709771489
2023-10-03,6754.5,166.75,259.65,639.1,1706.0,2285.0228004662354
2023-10-04,6660.5,165.4,259.53,634.2,1698.0,2256.1438712455706
2023-10-05,6721.5,166.06,259.38,633.8,1710.8,2275.037071561222
2023-10-06,6797.0,166.59,262.93,638.0,1719.4,2299.1411410783485
2023-10-09,6863.5,167.06,265.25,643.7,1756.2,2322.9384187491605
2023-10-10,6853.5,168.03,263.0,649.5,1717.4,2317.0207117855443
2023-10-11,6890.5,167.89,260.21,618.8,1690.2,2321.2756487871616
2023-10-12,7120.0,169.5,264.5,617.6,1703.6,2390.314332122484
2023-10-13,7244.0,170.2,263.51,628.3,1708.4,2427.8068301289363
2023-10-16,7335.0,172.55,268.15,628.9,1729.6,2457.857845227915
2023-10-17,7384.5,171.97,270.0,628.5,1728.6,2472.369661727645
2023-10-18,7488.0,170.18,267.9,632.3,1730.0,2501.9208996824923
2023-10-19,7486.0,170.38,268.65,633.1,1723.2,2501.074537762276
2023-10-20,7491.5,171.39,269.8,630.4,1708.6,2501.653320562266
2023-10-23,7462.5,170.39,270.1,626.6,1688.0,2490.8393895387308
2023-10-24,7444.0,170.19,271.27,625.5,1679.4,2484.837950669117
2023-10-25,7437.5,169.62,273.73,622.3,1695.0,2484.4013623426376
2023-10-26,7228.5,168.45,269.9,613.6,1682.0,2420.4775173993867
2023-10-27,7318.0,167.26,269.7,622.4,1678.4,2446.7114998170377
2023-10-30,7248.0,167.16,269.89,621.2,1681.0,2426.5323145558423
2023-10-31,7150.5,167.88,268.35,607.6,1661.0,2394.847485048532
2023-11-01,7240.0,170.08,269.68,606.3,1659.0,2421.3913131779814
2023-11-02,7253.5,168.18,269.06,602.7,1639.8,2422.574988639563
2023-11-03,7238.0,169.19,268.54,601.7,1608.4,2415.3870319773278
2023-11-06,7376.0,169.48,273.42,609.7,1644.4,2460.6696088138497
2023-11-07,7333.5,168.53,273.31,611.2,1634.2,2447.345403865808
2023-11-08,7295.0,168.49,278.15,614.5,1623.4,2436.776459628555
2023-11-09,7260.0,168.16,276.65,615.2,1612.2,2425.2801960728816
2023-11-10,7288.5,168.25,280.19,620.0,1618.2,2435.478786176837
2023-11-13,7277.5,167.85,283.97,616.3,1623.6,2433.1625087967645
2023-11-14,7200.0,165.86,280.87,610.7,1594.0,2406.21411851412
2023-11-15,7224.0,166.46,282.89,611.8,1566.8,2411.5809020539787
2023-11-16,7135.5,165.48,279.7,602.1,1538.2,2381.328388775081
2023-11-17,7225.5,165.31,281.6,615.5,1536.0,2409.1226017114914
2023-11-20,7194.5,165.51,282.91,615.4,1545.6,2401.3322878774543
2023-11-21,7209.0,165.15,282.79,634.2,1539.0,2406.911303224867
2023-11-22,7299.0,165.37,286.16,640.8,1525.8,2433.4609454138836
2023-11-23,7258.0,164.11,286.19,641.1,1511.2,2420.00699949555
2023-11-24,7295.0,164.71,286.85,648.0,1514.0,2432.0603076627713
2023-11-27,7222.5,162.79,282.33,638.4,1510.4,2408.053815076157
2023-11-28,7238.0,164.21,279.91,641.2,1509.2,2412.5460811749253
2023-11-29,7202.0,163.17,276.8,638.7,1493.6,2399.4411137389593
2023-11-30,7239.0,163.23,277.5,638.8,1510.0,2411.7902554590223
2023-12-01,7175.5,162.61,273.97,632.5,1500.0,2390.7918305464877
2023-12-04,7132.5,160.01,270.96,623.7,1505.4,2376.3917479395823
2023-12-05,7248.5,160.46,279.62,635.2,1542.4,2416.732656482249
2023-12-06,7138.0,158.74,267.58,622.2,1505.8,2376.6909235379576
2023-12-07,7092.0,163.38,265.12,626.2,1515.2,2365.2675739988117
2023-12-08,7140.0,161.5,265.16,637.7,1531.4,2381.36331292
2023-12-11,6977.0,164.87,256.89,625.0,1491.0,2328.094211604966
2023-12-12,7014.5,162.46,257.6,625.5,1496.4,2339.012687640961
2023-12-13,7043.5,163.92,260.45,628.7,1507.6,2349.8331614652184
2023-12-14,6860.0,160.89,256.64,617.0,1460.2,2289.482721951148
2023-12-15,6560.0,164.2,268.21,635.3,1494.6,2211.234536547975
2023-12-18,6723.5,167.0,268.4,643.6,1501.0,2260.904691123843
2023-12-19,6709.0,165.48,267.35,653.4,1531.4,2259.7614513650547
2023-12-20,6735.0,163.56,266.61,658.4,1531.2,2267.1356355514927
2023-12-21,6702.0,161.57,265.19,658.5,1478.2,2252.0905533338423
2023-12-22,6732.5,162.09,271.3,661.5,1489.6,2263.8806192994016
2023-12-25,6744.0,161.09,271.08,676.0,1478.0,2267.4836426056395
2023-12-26,6771.0,161.0,271.9,698.3,1476.2,2277.7914005812127
2023-12-27,6768.0,159.86,271.08,717.7,1450.6,2276.331195960634
2023-12-28,6767.0,159.14,271.74,708.2,1448.0,2274.7327741760555
2023-12-29,6739.0,159.52,270.82,710.0,1463.2,2268.01497638168
2024-01-03,6803.5,161.44,274.56,720.9,1484.8,2291.2212465840435
2024-01-04,6771.0,161.25,274.12,725.9,1479.6,2281.74167448903
2024-01-05,6780.0,161.94,273.62,725.0,1480.4,2284.385224496456
2024-01-08,6766.5,163.05,276.76,722.9,1487.2,2281.8939941289177
2024-01-09,6931.0,162.41,275.28,686.7,1489.0,2325.2073501256714
2024-01-10,6957.0,162.87,274.49,694.0,1513.0,2335.5689520665646
2024-01-11,6972.5,162.5,275.71,689.1,1505.4,2339.0573466656833
2024-01-12,6965.0,163.37,275.84,697.8,1500.2,2337.657794895871
2024-01-15,6889.5,163.34,275.96,701.0,1492.2,2315.4502673277166
2024-01-16,6857.0,163.22,276.01,699.2,1474.8,2304.297194015034
2024-01-17,6910.0,164.04,278.0,697.8,1475.2,2320.246348324889
2024-01-18,6857.5,166.52,277.07,698.0,1466.0,2304.691843987214
2024-01-19,6834.5,165.9,274.86,690.3,1457.0,2295.6871886453973
2024-01-22,6840.0,166.06,274.93,695.5,1444.6,2296.8377246398927
2024-01-23,6799.5,168.31,275.9,695.4,1431.0,2284.746250041953
2024-01-24,6795.0,166.36,273.77,691.1,1447.6,2283.366644005401
2024-01-25,6809.0,165.42,272.81,689.3,1435.8,2285.7134868791454
2024-01-26,6901.0,163.99,272.65,693.5,1423.6,2311.361590445971
2024-01-29,6943.0,163.5,274.05,694.1,1435.8,2324.872180222806
2024-01-30,6994.0,163.22,275.67,692.2,1434.2,2339.6259703996775
2024-01-31,7090.5,166.33,276.0,703.5,1439.0,2370.1835104763863
2024-02-01,7093.5,165.25,276.86,704.4,1445.6,2371.6444155585696
2024-02-02,7114.0,164.4,276.74,706.9,1443.4,2377.4135160111027
2024-02-05,7137.5,164.87,277.84,709.0,1494.0,2389.251370974012
2024-02-06,7163.0,164.56,278.67,710.3,1477.4,2395.461986822838
2024-02-07,7265.0,164.62,284.41,715.0,1469.8,2426.3006328112497
2024-02-08,7231.5,163.21,282.17,709.6,1438.4,2412.3382913026485
2024-02-09,7238.5,163.23,283.5,712.1,1425.0,2413.8072953623046
2024-02-12,7280.0,162.49,287.28,711.6,1408.8,2425.093657879655
2024-02-13,7269.0,162.29,287.07,712.1,1422.0,2423.002822723581
2024-02-14,7220.5,161.92,289.06,707.7,1411.8,2407.954940349055
2024-02-15,7282.5,161.59,290.24,709.3,1409.0,2426.0590929892387
2024-02-16,7224.5,161.19,288.33,707.8,1409.6,2408.5599312027475
2024-02-19,7188.0,161.24,288.93,703.5,1388.2,2395.803087544959
2024-02-20,7081.0,159.5,283.9,694.3,1379.2,2361.2946798129606
2024-02-21,6990.5,158.64,282.0,688.1,1358.8,2331.9078690573124
2024-02-22,7021.5,158.12,284.77,694.3,1337.4,2340.2517384626717
2024-02-26,7164.0,160.09,291.25,702.5,1351.6,2385.8074382039017
2024-02-27,7141.5,159.04,292.52,696.7,1375.2,2380.722377996341
2024-02-28,7261.5,160.65,291.75,705.0,1346.4,2414.167762303093
2024-02-29,7378.0,161.82,292.19,718.8,1349.6,2450.163749168719
2024-03-01,7463.5,161.34,295.38,717.3,1348.0,2475.2906788776404
2024-03-04,7511.5,161.24,299.17,732.5,1337.8,2490.891383905806
2024-03-05,7499.5,160.98,298.4,730.4,1343.2,2487.3930484281777
2024-03-06,7483.0,161.65,297.71,743.3,1385.0,2487.6813741170063
2024-03-07,7513.0,160.91,300.4,749.3,1389.6,2497.8951104615335
2024-03-11,7554.5,160.56,299.79,753.7,1396.0,2510.724937231142
2024-03-12,7536.5,162.99,300.9,753.2,1417.8,2508.272180456907
2024-03-13,7426.0,161.77,298.85,746.6,1406.6,2473.7098719663677
2024-03-14,7370.0,161.1,295.83,749.2,1399.8,2456.2570358700946
2024-03-15,7380.0,160.86,298.3,725.7,1400.0,2457.114624930804
2024-03-18,7344.0,160.58,298.87,714.9,1404.6,2445.949392660542
2024-03-19,7333.5,158.55,295.2,702.7,1370.8,2437.1800518152118
2024-03-20,7438.5,158.42,295.4,695.7,1369.6,2466.754438853986
2024-03-21,7417.5,158.28,295.62,703.7,1360.8,2460.8007737091684
2024-03-22,7303.0,156.44,292.99,694.5,1346.0,2424.1706656214437
2024-03-25,7438.0,158.84,293.9,689.0,1365.4,2465.252975487364
2024-03-26,7419.0,157.94,294.11,692.8,1316.8,2455.7476127710147
2024-03-27,7493.0,157.79,295.1,689.4,1304.6,2475.963356544213
2024-03-28,7481.0,157.05,299.0,687.9,1318.4,2474.2679800808087
2024-03-29,7551.0,157.22,298.72,694.3,1312.6,2494.7400596193866
2024-04-01,7665.0,158.06,300.43,711.5,1316.6,2530.6762016417647
2024-04-02,7654.0,164.18,300.38,709.3,1283.2,2525.9780751939466
2024-04-03,7686.5,162.63,306.72,707.2,1287.0,2536.621982545996
2024-04-04,7727.5,162.69,304.61,710.8,1297.4,2549.3120353418444
2024-04-05,7662.5,163.59,306.1,709.1,1283.8,2529.7042668878335
2024-04-08,7767.0,163.89,307.75,710.8,1283.6,2560.649789428269
2024-04-09,7786.5,164.08,306.76,706.1,1274.0,2564.7593921378316
2024-04-10,7825.0,164.74,306.48,709.2,1277.2,2576.650306628481
2024-04-11,7836.5,166.24,306.95,708.9,1283.2,2580.99118191275
2024-04-12,7839.5,164.83,307.1,714.9,1283.0,2582.162327789823
2024-04-15,7920.5,163.33,307.99,736.5,1301.0,2609.4051094390043
2024-04-16,7897.0,164.38,308.29,728.2,1292.8,2601.3194142532234
2024-04-17,7886.0,164.62,306.59,722.6,1283.8,2596.381102615457
2024-04-18,7840.0,165.4,307.99,715.3,1279.2,2582.391136858928
2024-04-19,7835.5,167.03,307.38,716.4,1276.2,2581.2382872301687
2024-04-22,7827.5,166.77,314.99,711.4,1264.4,2579.121863576576
2024-04-23,7840.0,163.7,307.39,719.6,1249.8,2579.7055332543355
2024-04-24,7820.5,162.86,307.94,717.6,1251.4,2573.8783860136155
2024-04-25,7827.5,163.35,308.41,722.2,1239.6,2575.6359050613614
2024-04-26,7929.5,162.46,309.0,718.8,1236.6,2604.4716011379546
2024-04-27,8002.5,164.06,308.98,720.5,1229.0,2625.5865965884414
2024-04-29,8152.0,164.03,308.97,720.6,1228.6,2668.890262508639
2024-04-30,8085.5,163.22,308.24,718.3,1235.2,2649.5368785429037
2024-05-02,8104.5,157.75,307.37,719.7,1231.0,2653.148061083366
2024-05-03,8075.5,155.2,307.53,718.4,1231.6,2644.001553847611
2024-05-06,8026.5,153.64,306.01,715.1,1221.4,2627.755772502345
2024-05-07,7722.5,154.16,308.22,718.0,1239.2,2542.175975449143
2024-05-08,7714.0,154.22,311.21,721.8,1227.2,2539.8315068652746
2024-05-10,7713.5,154.58,313.49,728.9,1229.2,2541.2959183884445
2024-05-13,7689.0,157.9,314.85,729.8,1239.8,2536.4403906772627
2024-05-14,7672.0,156.16,318.12,731.2,1227.2,2530.8976355051104
2024-05-15,7655.5,156.97,319.7,739.7,1222.8,2527.2730557010204
2024-05-16,7715.0,157.88,322.91,751.9,1224.8,2547.0681453077946
2024-05-17,7854.5,155.17,323.16,746.5,1221.0,2585.910899161301
2024-05-20,7834.5,145.03,321.08,733.4,1195.4,2573.201830842486
2024-05-21,7848.0,139.54,320.64,734.2,1176.0,2573.9300028319185
2024-05-22,7820.0,139.25,322.93,745.8,1184.4,2568.3030832717172
2024-05-23,7841.5,134.69,323.54,743.4,1164.8,2571.4856829547634
2024-05-24,7720.0,133.34,321.0,732.1,1120.4,2530.1748816680956
2024-05-27,7541.5,128.42,317.09,713.0,1130.8,2474.948518790065
2024-05-28,7590.0,128.47,318.22,710.8,1113.2,2487.523120927724
2024-05-29,7684.0,128.89,320.38,715.2,1117.8,2516.296674174809
2024-05-30,7567.0,124.93,316.63,702.8,1085.0,2476.1796660355735
2024-05-31,7355.5,126.46,313.11,688.5,1084.0,2412.7593428849254
2024-06-03,7252.0,124.14,310.95,685.5,1073.6,2380.370010815119
2024-06-04,7426.0,125.1,316.49,694.0,1076.4,2433.598192286143
2024-06-05,7412.5,124.02,314.72,691.6,1057.8,2427.0809663746754
2024-06-06,7398.0,123.6,313.08,692.9,1038.4,2420.822343437991
2024-06-07,7489.0,122.78,319.9,695.7,1034.4,2448.60091894444
2024-06-10,7315.0,119.0,317.28,686.3,1026.0,2394.7364749389862
2024-06-11,7290.0,117.53,317.8,693.2,1078.0,2392.5025769512017
2024-06-13,7178.5,119.63,317.71,678.0,1047.0,2356.350911699089
2024-06-14,7368.0,121.65,319.35,695.3,1089.6,2417.841632155385
2024-06-17,7203.0,121.54,317.65,688.3,1065.0,2366.6556363873456
2024-06-18,7036.0,118.02,314.34,679.8,1033.2,2312.7875042285395
2024-06-19,6885.0,113.85,310.7,657.2,1056.0,2266.492518880057
2024-06-20,7112.5,115.92,314.15,688.0,1054.8,2337.1348983907724
2024-06-21,7084.0,115.4,314.14,688.2,1040.0,2327.4658366764666
2024-06-24,7051.5,113.67,317.25,681.1,1043.2,2317.828881678178
2024-06-25,7204.0,114.97,319.8,694.4,1056.4,2365.6232073080114
2024-06-26,7275.0,117.0,324.55,701.5,1056.4,2388.6914244230775
2024-06-27,7227.0,115.65,327.16,702.7,1048.4,2374.4846924705316
2024-06-28,7211.0,115.94,327.15,699.9,1091.8,2373.386558352326
2024-07-01,7326.0,121.4,327.1,710.9,1097.0,2409.8496770456168
2024-07-02,7309.5,126.2,328.37,710.4,1134.6,2409.883251266437
2024-07-03,7230.5,124.96,328.2,704.1,1101.4,2383.0244866406874
2024-07-04,7109.5,122.17,324.66,699.1,1088.2,2344.6355725550775
2024-07-05,7201.0,126.74,325.0,692.1,1096.6,2372.4321382721796
2024-07-08,7097.0,127.74,324.07,695.3,1082.6,2341.4634705312974
2024-07-09,6941.0,124.05,319.99,660.5,1062.2,2288.6383493511576
2024-07-10,6689.0,117.81,316.68,635.1,1013.0,2206.0179230251783
2024-07-11,6969.5,121.75,295.87,650.4,1045.8,2287.873017773934
2024-07-12,6908.0,119.65,292.21,653.9,1024.8,2267.14943614284
2024-07-15,6827.0,119.28,284.38,643.8,1003.8,2238.7236618940988
2024-07-16,6881.0,124.74,285.25,648.5,1021.6,2258.1274197007783
2024-07-17,6814.0,124.46,284.68,650.2,1034.6,2239.808969447002
2024-07-18,6931.5,129.81,289.83,661.7,1074.0,2281.2605567515766
2024-07-19,6913.0,130.88,289.9,662.7,1085.8,2277.3394910763404
2024-07-22,7008.0,131.61,294.71,663.2,1102.4,2307.7437224724954
2024-07-23,6973.0,134.07,294.39,663.6,1086.6,2296.853420496516
2024-07-24,6939.5,136.73,295.69,667.5,1085.8,2288.5364743079713
2024-07-25,6902.5,135.1,296.37,657.6,1090.4,2276.8435799414233
2024-07-26,6890.0,135.0,293.3,650.3,1067.2,2269.6232729621433
2024-07-29,6727.5,130.99,286.58,646.7,1020.8,2215.369833357018
2024-07-30,6805.5,132.4,290.0,641.6,1048.6,2241.0467422930037
2024-07-31,6759.5,133.31,289.3,638.8,1043.6,2227.043168660171
2024-08-01,6687.0,132.05,287.21,630.9,1029.0,2203.036857791532
2024-08-02,6591.0,131.45,286.04,622.9,1018.4,2172.956625794683
2024-08-05,6417.5,127.25,275.49,608.8,1005.2,2116.259045686763
2024-08-06,6447.0,128.7,279.4,607.1,1010.2,2126.399479327606
2024-08-07,6505.0,129.84,282.2,623.6,1012.0,2146.1794059459853
2024-08-08,6410.5,128.14,281.09,613.8,1018.0,2117.4966453142833
2024-08-09,6408.5,128.64,281.44,610.0,1015.0,2116.456369985926
2024-08-12,6448.5,128.71,280.74,604.5,1035.0,2129.032081992379
2024-08-13,6444.5,130.49,283.92,609.1,1055.0,2131.3725399051455
2024-08-14,6385.0,129.84,280.32,613.1,1035.6,2111.828495649377
2024-08-15,6347.0,127.6,278.01,608.5,1029.0,2098.565501039947
2024-08-16,6239.5,126.36,274.6,600.8,1008.4,2063.5979599769407
2024-08-19,6138.5,126.29,268.17,591.6,1019.8,2032.712236964621
2024-08-20,6147.5,125.85,266.2,586.9,1006.0,2033.004709001974
2024-08-21,6309.5,123.38,266.93,603.5,995.4,2080.3891463798004
2024-08-22,6419.0,118.51,261.6,601.7,950.4,2105.411333363069
2024-08-23,6428.0,116.81,259.5,596.6,924.8,2104.262423882304
2024-08-26,6645.0,126.8,265.39,607.8,1011.2,2180.0416820323626
2024-08-27,6526.5,124.47,260.5,611.6,986.4,2142.1362049850068
2024-08-28,6389.0,124.51,262.47,604.1,978.8,2101.2779262908257
2024-08-29,6324.0,130.27,260.31,599.0,997.8,2084.5515439510905
2024-08-30,6145.0,122.97,254.45,590.0,977.2,2026.4842887711977
2024-09-02,6115.0,123.86,244.31,565.0,958.0,2011.1319005428707
2024-09-03,6184.0,120.6,244.04,564.1,952.6,2029.620726771054
2024-09-04,6265.0,122.46,253.01,583.4,966.8,2059.1499427675344
2024-09-05,6272.0,123.76,252.82,581.2,949.2,2059.7102027076508
2024-09-06,6332.0,123.0,254.77,588.9,964.4,2079.5444777314397
2024-09-09,6520.0,125.04,263.31,610.5,994.6,2141.680494621478
2024-09-10,6435.0,123.44,261.29,595.8,986.0,2113.746863477764
2024-09-11,6413.5,121.62,258.2,590.7,964.2,2103.8137161268096
2024-09-12,6448.0,118.78,254.93,593.4,956.0,2111.8391241890276
2024-09-13,6624.5,119.91,258.25,607.3,968.6,2166.7462287441235
2024-09-16,6820.5,121.73,263.79,621.2,985.0,2228.3624011303045
2024-09-17,6803.0,123.1,265.99,635.4,993.6,2226.509314340438
2024-09-18,6745.5,122.18,263.4,626.8,984.8,2207.248335674089
2024-09-19,6811.0,122.24,264.5,624.2,997.4,2227.327996641851
2024-09-20,6897.5,122.4,269.08,631.7,1002.0,2254.788147034456
2024-09-23,6982.5,130.35,273.17,641.1,1001.4,2283.551795343135
2024-09-24,6954.5,139.71,272.92,642.0,1040.2,2281.370097725521
2024-09-25,6867.0,135.44,267.8,640.0,1023.8,2251.9621646499127
2024-09-26,6890.0,137.35,267.88,639.5,1015.6,2258.395680943405
2024-09-27,6914.5,140.5,268.07,644.0,1025.6,2267.7594994817073
2024-09-30,6874.0,138.19,268.49,641.4,1004.2,2253.350886820948
2024-10-01,6969.0,136.21,266.29,646.6,1007.8,2280.708417420516
2024-10-02,6816.5,132.12,259.31,649.7,980.2,2231.643379301116
2024-10-03,6956.0,133.87,264.25,649.0,993.6,2274.843368559938
2024-10-04,7009.0,133.32,264.09,659.1,999.8,2291.6743686148507
2024-10-07,7055.0,133.5,263.39,661.9,993.6,2304.6574803387707
2024-10-08,6973.5,133.83,262.4,622.6,985.8,2275.862618763476
2024-10-09,6883.5,132.51,260.86,613.2,976.8,2247.2221743321525
2024-10-10,6857.0,132.69,259.98,618.8,985.6,2240.758132765578
2024-10-11,6837.0,131.82,256.94,614.3,957.8,2231.0726228484377
2024-10-14,6931.5,131.92,261.28,610.6,969.4,2260.1493286250197
2024-10-15,6991.0,133.97,262.03,608.6,974.2,2278.32903743949
2024-10-16,6980.0,137.24,259.5,603.1,970.6,2274.4861683231447
2024-10-17,6931.5,136.05,256.57,593.0,958.6,2257.2348487875124
2024-10-18,6963.0,135.67,257.19,595.8,956.6,2266.549865482113
2024-10-21,7020.0,135.97,258.21,595.2,958.4,2283.492542061672
2024-10-22,6950.0,136.24,255.42,592.9,960.6,2262.532119292315
2024-10-23,6920.0,134.76,252.01,587.0,928.8,2249.1909787346012
2024-10-24,6958.5,134.12,252.64,586.6,922.0,2259.6968860424017
2024-10-25,6750.5,133.0,246.35,572.4,903.4,2194.3839669817885
2024-10-28,6733.5,124.87,242.56,542.4,868.4,2179.98723797296
2024-10-29,6837.0,125.97,242.66,547.2,865.4,2210.580383217055
2024-10-30,6792.0,123.8,241.45,538.3,862.0,2195.3780360324313
2024-10-31,6794.5,123.44,237.9,536.0,843.8,2193.3059819718937
2024-11-01,6844.5,125.6,238.03,536.0,854.6,2209.3531405022077
2024-11-02,6842.0,128.7,238.97,550.5,868.0,2212.4586994099113
2024-11-05,6873.0,128.77,239.23,548.4,867.2,2221.2258383000003
2024-11-06,6996.5,131.92,243.6,567.6,895.2,2263.4930084645366
2024-11-07,7132.0,135.52,250.93,578.0,923.2,2309.108362739392
2024-11-08,7172.0,135.9,255.98,595.5,944.8,2325.8446285235514
2024-11-11,7022.5,138.12,260.73,592.0,944.6,2283.856497556976
2024-11-12,6990.0,135.16,255.77,592.5,927.8,2271.0255613549425
2024-11-13,6925.0,132.6,254.7,583.2,902.4,2247.997446450553
2024-11-14,6932.5,131.61,249.52,569.9,893.8,2246.428735251994
2024-11-15,7021.0,133.37,253.43,576.1,917.8,2276.28021483977
2024-11-18,6955.5,129.12,248.72,562.4,898.8,2251.836997070122
2024-11-19,6842.0,125.49,240.59,545.2,875.0,2212.010855130022
2024-11-20,6798.5,121.89,237.05,536.9,847.8,2194.2881474917726
2024-11-21,6938.5,124.1,240.47,543.5,864.8,2238.506418081783
2024-11-22,6940.0,119.47,236.0,541.9,822.8,2232.777709301773
2024-11-25,6886.5,117.44,227.81,515.3,822.8,2211.792851785267
2024-11-26,6869.5,114.5,223.16,506.0,807.8,2202.610397259477
2024-11-27,6896.5,119.41,226.3,519.0,828.0,2215.716139240367
2024-11-28,6905.5,120.29,228.56,534.3,816.6,2219.810070373401
2024-11-29,6860.5,124.29,236.49,544.9,835.6,2212.5943565179014
2024-12-02,6810.0,123.9,235.17,548.5,846.2,2198.848080876499
2024-12-03,6771.0,121.48,230.8,538.5,824.0,2182.793105993738
2024-12-04,6720.5,115.3,224.55,521.6,800.0,2161.0153562907312
2024-12-05,6841.0,116.63,233.48,547.5,830.4,2203.979708083602
2024-12-06,6860.0,114.99,237.84,558.9,833.2,2211.6079690315782
2024-12-09,6973.0,117.06,237.29,566.2,829.2,2245.247499160397
2024-12-10,6894.0,114.7,230.82,564.9,811.6,2218.463075299114
2024-12-11,6895.5,115.16,234.19,574.1,810.0,2220.718163099603
2024-12-12,6862.5,113.1,229.02,557.8,791.2,2205.9050038001146
2024-12-13,6800.0,112.86,228.7,571.6,790.2,2189.081360348839
2024-12-16,6779.5,108.71,225.53,550.0,767.2,2176.8644529301673
2024-12-17,6290.5,107.26,226.5,556.2,771.6,2036.0224795179522
2024-12-18,6375.0,108.05,230.15,569.3,784.8,2064.2125399671845
2024-12-19,6294.0,107.16,229.0,563.9,814.4,2042.1895827463834
2024-12-20,6725.0,115.24,257.6,599.9,894.0,2187.159636090484
2024-12-23,6919.0,119.75,264.9,636.0,944.0,2254.72169494301
2024-12-24,6833.0,121.7,264.34,625.3,915.4,2226.5129010463334
2024-12-25,6987.5,128.11,271.69,629.2,929.4,2276.4634798223456
2024-12-26,7003.0,126.89,269.56,630.9,949.8,2282.0712282629115
2024-12-27,6990.5,127.79,271.2,635.8,949.2,2279.5779560961187
2024-12-28,6998.0,129.6,272.83,652.4,951.8,2284.6953050040424
2024-12-30,7235.0,133.12,279.43,688.9,996.0,2363.8252295964526
2025-01-03,7122.0,128.66,272.25,668.7,963.8,2323.0897614413034
2025-01-06,7088.0,128.34,274.37,666.2,965.0,2313.491281923182
2025-01-08,7089.0,129.45,277.0,654.7,976.6,2314.4588331519
2025-01-09,6947.5,124.01,271.8,633.9,930.8,2264.4302856025265
2025-01-10,7022.5,126.6,278.77,653.5,969.0,2294.0503831863143
2025-01-13,7010.5,131.47,279.8,667.9,1007.4,2297.063633717314
2025-01-14,7115.5,132.99,279.85,667.9,1009.0,2328.062635830154
2025-01-15,7178.5,136.36,282.77,670.6,1007.8,2348.137764583079
2025-01-16,7208.0,135.33,281.8,677.1,990.2,2355.363275188638
2025-01-17,7342.0,138.76,283.53,673.6,1006.0,2396.540584346672
2025-01-20,7194.0,137.1,278.19,676.0,974.4,2349.4088297674075
2025-01-21,7239.5,138.01,281.85,681.0,998.8,2366.407583818722
2025-01-22,7215.0,136.83,280.36,681.5,1017.6,2360.314725702558
2025-01-23,7215.0,137.84,280.49,686.4,1024.2,2361.733452198143
2025-01-24,7199.5,138.43,280.74,682.6,1029.8,2357.5273934822035
2025-01-27,7065.5,134.26,275.23,667.5,1003.4,2312.2560278264564
